loc_id	TAIR	ENTREZID
LOC110926301	AT5G18150	831933
LOC110926302	AT4G32600	829395
LOC110926305	AT5G45750	834614
LOC110926306	AT1G32160	840108
LOC110926307	AT5G46860	834730
LOC110926309	AT5G10790	830946
LOC110926311	AT5G18280	831946
LOC110926312	AT3G29400	822601
LOC110926314	AT4G17020	827410
LOC110926315	AT1G23170	838925
LOC110926316	AT1G70730	843410
LOC110926317	AT5G62050	836325
LOC110926323	AT5G18280	831946
LOC110926324	AT4G10760	826670
LOC110926326	AT5G13160	831155
LOC110926327	AT4G26470	828753
LOC110926329	AT1G48410	841262
LOC110926330	AT2G01660	814695
LOC110926331	AT1G23260	838935
LOC110926333	AT2G45180	819126
LOC110926334	AT1G30510	839930
LOC110926335	AT1G31330	840021
LOC110926339	AT1G03630	839009
LOC110926340	AT4G23160	828415
LOC110926342	AT2G17650	816272
LOC110926343	AT5G13110	831150
LOC110926344	AT5G13100	831149
LOC110926346	AT1G79020	844243
LOC110926347	AT1G69580	843294
LOC110926348	AT4G35440	829696
LOC110926349	AT1G14000	837960
LOC110926350	AT1G53280	841762
LOC110926351	AT4G22730	828369
LOC110926352	AT4G12130	826821
LOC110926353	AT5G23280	832392
LOC110926356	AT1G26100	839151
LOC110926359	AT4G33490	829486
LOC110926360	AT2G25720	817113
LOC110926362	AT1G10870	837629
LOC110926363	AT2G45470	819155
LOC110926364	AT3G19450	821479
LOC110926365	AT4G10380	826630
LOC110926366	AT4G38430	830000
LOC110926367	AT1G60490	842344
LOC110926368	AT5G15110	831363
LOC110926369	AT3G28715	822503
LOC110926370	AT3G18480	821377
LOC110926372	AT2G46210	819228
LOC110926373	AT3G50940	824258
LOC110926374	AT1G53300	841764
LOC110926375	AT1G12990	837857
LOC110926376	AT5G42020	834207
LOC110926381	AT5G42190	834224
LOC110926382	AT3G26935	822311
LOC110926383	AT3G07810	819972
LOC110926384	AT1G64050	842709
LOC110926388	AT2G33490	817914
LOC110926389	AT3G04600	819617
LOC110926390	AT1G09070	837428
LOC110926391	AT4G27990	828912
LOC110926392	AT1G63700	842674
LOC110926393	AT5G22410	832302
LOC110926394	AT4G23430	828442
LOC110926395	AT4G23430	828442
LOC110926396	AT4G23430	828442
LOC110926397	AT4G23430	828442
LOC110926398	AT4G23420	828441
LOC110926400	AT4G03390	827941
LOC110926401	AT5G22410	832302
LOC110926402	AT5G08680	830769
LOC110926403	AT2G01110	814640
LOC110926405	AT3G61470	825320
LOC110926407	AT5G13950	831243
LOC110926411	AT3G21865	821741
LOC110926413	AT3G27530	822375
LOC110926414	AT1G03860	839228
LOC110926415	AT4G10710	826665
LOC110926416	AT5G14060	831255
LOC110926418	AT3G28050	822429
LOC110926419	AT4G21800	828268
LOC110926420	AT4G21900	828279
LOC110926421	AT2G30950	817646
LOC110926423	AT5G18270	831945
LOC110926426	AT3G54690	824634
LOC110926428	AT4G16340	827328
LOC110926429	AT2G29890	817539
LOC110926431	AT1G23440	838952
LOC110926433	AT4G13965	827031
LOC110926434	AT2G17120	816217
LOC110926435	AT1G75630	843898
LOC110926437	AT2G23100	816842
LOC110926438	AT4G34670	829619
LOC110926439	AT4G38270	829984
LOC110926440	AT3G01480	821137
LOC110926441	AT5G23340	832398
LOC110926442	AT1G03590	839447
LOC110926443	AT5G39850	833981
LOC110926446	AT1G03940	839366
LOC110926447	AT2G20680	816596
LOC110926450	AT4G28300	828945
LOC110926451	AT3G19990	821537
LOC110926454	AT2G42620	818862
LOC110926456	AT3G58610	825030
LOC110926457	AT2G42590	818859
LOC110926461	AT5G19620	832082
LOC110926464	AT1G28120	839705
LOC110926466	AT2G17020	816205
LOC110926467	AT3G48050	823960
LOC110926469	AT1G58110	842178
LOC110926470	AT3G11940	820367
LOC110926471	AT1G69780	843314
LOC110926472	AT4G21470	828232
LOC110926476	AT5G40760	834076
LOC110926478	AT1G13180	837876
LOC110926479	AT1G76490	843982
LOC110926481	AT2G24820	817019
LOC110926482	AT4G12520	826864
LOC110926483	AT4G12520	826864
LOC110926484	AT1G08570	837379
LOC110926485	AT1G68490	843178
LOC110926486	AT5G41580	834160
LOC110926487	AT5G22800	832343
LOC110926488	AT3G45970	823740
LOC110926489	AT1G54610	841903
LOC110926490	AT3G50790	824243
LOC110926492	AT2G46900	819303
LOC110926493	AT1G22920	838899
LOC110926494	AT1G09230	837443
LOC110926495	AT1G28520	839752
LOC110926498	AT1G26150	839156
LOC110926499	AT1G26140	839155
LOC110926500	AT3G05030	819665
LOC110926501	AT5G18840	832002
LOC110926502	AT5G18840	832002
LOC110926503	AT3G02830	821230
LOC110926504	AT1G70140	843350
LOC110926505	AT3G10400	820203
LOC110926506	AT5G13160	831155
LOC110926507	AT2G02220	814753
LOC110926509	AT3G03890	821082
LOC110926510	AT5G46910	834736
LOC110926511	AT1G79690	844308
LOC110926512	AT4G03230	828018
LOC110926513	AT4G01010	826427
LOC110926514	AT1G62620	842559
LOC110926516	AT4G34660	829618
LOC110926517	AT3G03880	821095
LOC110926518	AT4G09520	826536
LOC110926519	AT3G30841	822862
LOC110926521	AT1G67730	843098
LOC110926525	AT5G55500	835643
LOC110926526	AT5G18130	831931
LOC110926527	AT2G42670	818867
LOC110926530	AT3G23640	821944
LOC110926531	AT3G06330	819807
LOC110926532	AT5G53160	835397
LOC110926534	AT5G65050	836629
LOC110926536	AT1G63500	842656
LOC110926537	AT3G29670	822645
LOC110926538	AT5G24310	832498
LOC110926539	AT5G18110	831929
LOC110926540	AT3G62400	825413
LOC110926541	AT3G61670	825340
LOC110926542	AT2G30050	817556
LOC110926543	AT1G29670	839844
LOC110926545	AT3G46670	823820
LOC110926546	AT1G53540	841789
LOC110926547	AT1G64390	842747
LOC110926548	AT2G25910	817132
LOC110926549	AT2G23100	816842
LOC110926551	AT1G70820	843419
LOC110926552	AT1G26940	839584
LOC110926574	AT2G23100	816842
LOC110926616	AT1G33710	840262
LOC110926617	AT5G18880	832006
LOC110926620	AT3G14470	820670
LOC110926629	AT2G34930	818058
LOC110926631	AT4G23160	828415
LOC110926633	AT4G34050	829551
LOC110926634	AT4G34050	829551
LOC110926639	AT4G35690	829721
LOC110926640	AT5G39090	833901
LOC110926641	AT3G61150	825287
LOC110926644	AT5G49740	835037
LOC110926648	AT4G32810	829417
LOC110926650	AT5G48820	834940
LOC110926651	AT2G32700	817830
LOC110926652	AT1G24260	839040
LOC110926654	AT3G48660	824026
LOC110926657	AT5G63520	836471
LOC110926662	AT2G27150	817257
LOC110926665	AT3G61150	825287
LOC110926669	AT5G65660	836692
LOC110926670	AT2G22840	816815
LOC110926671	AT5G28780	832993
LOC110926673	AT1G76410	843974
LOC110926678	AT3G44510	823576
LOC110926683	AT1G29050	839779
LOC110926686	AT4G23160	828415
LOC110926692	AT5G01210	831901
LOC110926705	AT1G72160	843547
LOC110926708	AT2G02850	814816
LOC110926716	AT3G18850	821418
LOC110926717	AT5G42620	834269
LOC110926719	AT1G08320	837353
LOC110926734	AT1G21270	838723
LOC110926736	AT5G64410	836562
LOC110926737	AT3G57230	824890
LOC110926740	AT3G52730	824439
LOC110926743	AT4G03430	827925
LOC110926744	AT1G76490	843982
LOC110926750	AT1G67190	843039
LOC110926771	AT4G38180	829974
LOC110926776	AT2G35700	818139
LOC110926777	AT1G68730	843204
LOC110926786	AT1G68730	843204
LOC110926789	AT3G08500	819997
LOC110926804	AT2G27830	817330
LOC110926806	AT5G66430	836775
LOC110926821	AT2G36430	818217
LOC110926827	AT2G36430	818217
LOC110926829	AT5G38200	833802
LOC110926834	AT2G36430	818217
LOC110926840	AT2G36430	818217
LOC110926857	AT1G08250	837345
LOC110926860	AT4G38840	830039
LOC110926883	AT5G42820	834293
LOC110926892	AT4G08850	826456
LOC110926893	AT5G22750	832338
LOC110926897	AT5G62650	836386
LOC110926905	AT1G06780	837189
LOC110926910	AT1G06570	837168
LOC110926916	AT1G08200	837341
LOC110926922	AT5G22830	832346
LOC110926923	AT4G03020	828111
LOC110926928	AT3G53030	824469
LOC110926938	AT1G78780	844214
LOC110926941	AT1G78780	844214
LOC110926943	AT3G51690	824332
LOC110926948	AT1G78780	844214
LOC110926955	AT2G27900	817335
LOC110926965	AT1G03280	838581
LOC110926979	AT3G60490	825220
LOC110927011	AT3G02550	821112
LOC110927019	AT2G27920	817336
LOC110927021	AT2G27980	817342
LOC110927022	AT3G44890	823623
LOC110927023	AT2G28200	817366
LOC110927026	AT1G29680	839845
LOC110927027	AT5G45660	2746194
LOC110927028	AT5G45660	2746194
LOC110927029	AT3G13050	820491
LOC110927031	AT4G05160	825864
LOC110927032	AT4G05160	825864
LOC110927033	AT5G60790	836200
LOC110927034	AT2G36870	818259
LOC110927035	AT2G28110	817357
LOC110927036	AT5G39000	833892
LOC110927037	AT2G23200	816852
LOC110927038	AT5G52560	835333
LOC110927039	AT3G44960	823631
LOC110927040	AT3G44960	823631
LOC110927044	AT5G52560	835333
LOC110927045	AT3G51690	824332
LOC110927046	AT2G28150	817361
LOC110927047	AT2G36830	818255
LOC110927048	AT2G28190	817365
LOC110927050	AT5G48930	834951
LOC110927051	AT1G08125	2745748
LOC110927052	AT3G45010	823636
LOC110927053	AT5G60740	836195
LOC110927058	AT5G03170	831914
LOC110927059	AT2G28470	817395
LOC110927060	AT5G60520	836173
LOC110927062	AT5G60550	836176
LOC110927065	AT5G60580	836179
LOC110927067	AT3G45210	823657
LOC110927068	AT5G60690	836190
LOC110927069	AT3G45190	823655
LOC110927072	AT2G28320	817379
LOC110927073	AT2G28260	817372
LOC110927075	AT2G27990	817343
LOC110927082	AT5G60410	836163
LOC110927083	AT1G05055	839332
LOC110927084	AT5G60460	28721282
LOC110927085	AT1G77450	844081
LOC110927086	AT3G49080	824070
LOC110927088	AT5G59020	836019
LOC110927089	AT5G59010	836018
LOC110927090	AT2G29530	817502
LOC110927094	AT1G07940	837309
LOC110927095	AT5G12840	831124
LOC110927096	AT1G56130	842065
LOC110927097	AT1G56130	842065
LOC110927098	AT1G56130	842065
LOC110927099	AT4G11800	826786
LOC110927100	AT2G26550	817196
LOC110927101	AT4G24170	828517
LOC110927106	AT4G36250	829782
LOC110927107	AT3G08500	819997
LOC110927108	AT4G13650	826999
LOC110927109	AT5G19855	832106
LOC110927114	AT2G42280	818829
LOC110927115	AT1G51170	841540
LOC110927116	AT1G51190	841542
LOC110927117	AT3G20870	821636
LOC110927119	AT5G12210	831094
LOC110927121	AT3G63530	825528
LOC110927123	AT3G28857	2745895
LOC110927124	AT3G47810	823935
LOC110927125	AT3G02650	821285
LOC110927126	AT1G74690	843808
LOC110927128	AT2G02760	814805
LOC110927129	AT5G39890	833986
LOC110927130	AT3G28730	822505
LOC110927131	AT5G15110	831363
LOC110927132	AT3G01280	820914
LOC110927133	AT5G40030	834000
LOC110927134	AT5G15070	831359
LOC110927137	AT3G20790	821627
LOC110927138	AT1G73730	843708
LOC110927139	AT3G20810	821629
LOC110927140	AT5G12900	831130
LOC110927144	AT3G45140	823650
LOC110927145	AT2G42520	818852
LOC110927146	AT3G32940	823058
LOC110927147	AT1G55230	841966
LOC110927150	AT3G58060	824975
LOC110927151	AT5G19900	832112
LOC110927152	AT2G18220	816337
LOC110927153	AT5G06770	830566
LOC110927155	AT2G05990	815152
LOC110927156	AT5G13030	831143
LOC110927158	AT1G04640	839462
LOC110927159	AT3G45140	823650
LOC110927160	AT3G61150	825287
LOC110927161	AT3G45140	823650
LOC110927162	AT3G45140	823650
LOC110927164	AT3G58500	825019
LOC110927165	AT5G17230	831587
LOC110927166	AT2G34930	818058
LOC110927167	AT3G13620	820565
LOC110927168	AT3G13610	820564
LOC110927169	AT1G55320	841977
LOC110927170	AT3G13560	820558
LOC110927173	AT3G13600	820562
LOC110927174	AT1G68090	843137
LOC110927175	AT1G68090	843137
LOC110927179	AT4G08810	826452
LOC110927180	AT5G19830	832103
LOC110927181	AT3G13540	820556
LOC110927182	AT2G02800	814810
LOC110927183	AT5G19820	832102
LOC110927189	AT5G56530	835754
LOC110927190	AT5G56530	835754
LOC110927194	AT1G55350	841981
LOC110927195	AT5G43822	7922354
LOC110927196	AT3G04880	819648
LOC110927197	AT5G19760	832096
LOC110927198	AT5G19780	832098
LOC110927199	AT3G10250	820187
LOC110927201	AT3G14470	820670
LOC110927202	AT3G51550	824318
LOC110927203	AT3G14470	820670
LOC110927204	AT3G14470	820670
LOC110927212	AT5G56530	835754
LOC110927216	AT3G13510	820553
LOC110927217	AT2G34930	818058
LOC110927218	AT2G33030	817865
LOC110927219	AT4G26300	828736
LOC110927221	AT5G61880	836309
LOC110927222	AT3G59290	825098
LOC110927223	AT1G01720	839265
LOC110927224	AT5G56310	835730
LOC110927225	AT4G26410	828747
LOC110927226	AT4G26410	828747
LOC110927227	AT5G56340	835734
LOC110927228	AT3G13460	820548
LOC110927229	AT2G34930	818058
LOC110927232	AT1G05970	837107
LOC110927233	AT1G05970	837107
LOC110927234	AT2G23340	816866
LOC110927235	AT4G23160	828415
LOC110927236	AT3G59310	825100
LOC110927237	AT2G43210	818922
LOC110927239	AT3G59350	825104
LOC110927240	AT3G59850	825155
LOC110927241	AT1G05850	837095
LOC110927242	AT3G59360	825105
LOC110927244	AT2G43250	818926
LOC110927246	AT3G23880	821971
LOC110927247	AT2G31560	817714
LOC110927248	AT2G43330	818934
LOC110927249	AT2G31500	817708
LOC110927251	AT1G60690	842363
LOC110927253	AT5G56190	835718
LOC110927254	AT1G05840	837094
LOC110927256	AT5G16740	831537
LOC110927257	AT1G60690	842363
LOC110927259	AT1G60690	842363
LOC110927262	AT1G14780	838043
LOC110927263	AT1G60690	842363
LOC110927265	AT1G05510	837053
LOC110927266	AT3G07340	819922
LOC110927267	AT2G31980	817757
LOC110927268	AT1G05520	837054
LOC110927275	AT4G14030	827039
LOC110927276	AT2G31970	817756
LOC110927277	AT3G23820	821965
LOC110927279	AT4G17080	827416
LOC110927280	AT3G15820	820825
LOC110927281	AT1G52540	841685
LOC110927282	AT1G80050	844345
LOC110927283	AT3G15920	820835
LOC110927284	AT5G32440	833203
LOC110927285	AT3G42170	3769417
LOC110927286	AT1G03430	839506
LOC110927288	AT3G57870	824956
LOC110927289	AT5G47820	834833
LOC110927290	AT5G67200	836855
LOC110927293	AT3G25860	822181
LOC110927295	AT3G23830	821966
LOC110927298	AT5G64270	836548
LOC110927302	AT2G02850	814816
LOC110927303	AT5G58230	835935
LOC110927304	AT1G36990	840609
LOC110927305	AT1G25280	839112
LOC110927307	AT1G55610	842010
LOC110927308	AT5G48820	834940
LOC110927309	AT2G32730	817833
LOC110927310	AT3G24130	821999
LOC110927311	AT3G24120	821998
LOC110927312	AT3G24110	821997
LOC110927313	AT4G13620	826996
LOC110927314	AT3G24100	821996
LOC110927315	AT3G18670	821398
LOC110927316	AT3G18670	821398
LOC110927317	AT3G18670	821398
LOC110927319	AT5G17930	831661
LOC110927322	AT2G32760	817836
LOC110927323	AT4G13750	827009
LOC110927324	AT4G13780	827012
LOC110927327	AT2G32810	817842
LOC110927328	AT3G59800	825149
LOC110927331	AT3G59780	825147
LOC110927332	AT2G43750	818978
LOC110927333	AT1G18480	838428
LOC110927334	AT3G58610	825030
LOC110927336	AT1G09820	837514
LOC110927337	AT3G59660	825135
LOC110927338	AT1G80260	844366
LOC110927339	AT4G14330	827075
LOC110927340	AT3G23430	821924
LOC110927343	AT5G46050	834646
LOC110927344	AT4G13510	826983
LOC110927345	AT4G13460	826978
LOC110927347	AT1G04520	839502
LOC110927348	AT1G04500	839510
LOC110927349	AT2G33360	817899
LOC110927351	AT1G04040	839325
LOC110927352	AT2G05620	815111
LOC110927353	AT4G14300	827071
LOC110927354	AT3G23530	821932
LOC110927355	AT3G23920	821975
LOC110927356	AT1G04610	839474
LOC110927357	AT5G41980	834203
LOC110927360	AT3G23990	821983
LOC110927361	AT4G13580	826991
LOC110927362	AT3G24040	821989
LOC110927363	AT3G24050	821990
LOC110927364	AT2G33170	817878
LOC110927365	AT4G13710	827005
LOC110927366	AT3G24220	822008
LOC110927367	AT2G33100	817872
LOC110927368	AT1G04780	839414
LOC110927369	AT1G55475	2745831
LOC110927370	AT3G23940	821977
LOC110927371	AT2G33150	817876
LOC110927372	AT3G18670	821398
LOC110927376	AT3G59630	825132
LOC110927377	AT2G35930	818166
LOC110927380	AT2G27230	817265
LOC110927381	AT1G08460	837366
LOC110927382	AT1G29760	839854
LOC110927384	AT5G50900	835162
LOC110927385	AT1G62422	5007832
LOC110927386	AT4G38180	829974
LOC110927389	AT3G51550	824318
LOC110927393	AT3G51550	824318
LOC110927456	AT1G51340	841557
LOC110927463	AT1G19210	838504
LOC110927465	AT3G13898	10723043
LOC110927470	AT5G56960	835798
LOC110927478	AT3G05950	819765
LOC110927479	AT4G29420	829063
LOC110927482	AT5G41980	834203
LOC110927498	AT4G38180	829974
LOC110927507	AT2G41200	818719
LOC110927509	AT1G05840	837094
LOC110927512	AT5G61820	836304
LOC110927519	AT5G19650	832085
LOC110927520	AT3G29300	822587
LOC110927521	AT2G13770	815861
LOC110927530	AT1G07380	837250
LOC110927542	AT5G24010	832466
LOC110927543	AT1G05840	837094
LOC110927551	AT5G36930	833662
LOC110927569	AT1G21350	838734
LOC110927571	AT1G03290	838603
LOC110927572	AT1G03290	838603
LOC110927575	AT1G03290	838603
LOC110927576	AT1G03290	838603
LOC110927578	AT3G63110	825486
LOC110927602	AT2G12646	3768403
LOC110927620	AT3G51990	824362
LOC110927623	AT4G30710	829194
LOC110927629	AT5G21910	832251
LOC110927641	AT2G18660	816381
LOC110927644	AT4G30380	829161
LOC110927646	AT4G30380	829161
LOC110927652	AT4G12560	826869
LOC110927654	AT4G23620	828462
LOC110927657	AT2G01080	814636
LOC110927660	AT1G78990	844239
LOC110927661	AT1G09340	837455
LOC110927674	AT1G16970	838268
LOC110927675	AT5G36110	833607
LOC110927676	AT5G63060	836426
LOC110927681	AT3G15355	820772
LOC110927686	AT5G21280	832258
LOC110927687	AT2G45190	819127
LOC110927696	AT3G23250	821904
LOC110927699	AT1G25270	839110
LOC110927702	AT4G30380	829161
LOC110927704	AT4G38230	829980
LOC110927705	AT5G07610	830654
LOC110927706	AT5G07610	830654
LOC110927718	AT5G60690	836190
LOC110927729	AT3G19508	5008013
LOC110927730	AT4G38180	829974
LOC110927734	AT3G43660	823468
LOC110927739	AT4G30320	829155
LOC110927751	AT4G39130	830068
LOC110927754	AT4G39050	830060
LOC110927757	AT5G39110	833904
LOC110927762	AT5G64370	836558
LOC110927771	AT1G24430	839059
LOC110927792	AT2G15220	816011
LOC110927800	AT5G10530	830918
LOC110927804	AT5G24860	832555
LOC110927807	AT1G79620	844301
LOC110927814	AT5G45890	834629
LOC110927838	AT3G22060	821768
LOC110927839	AT3G22060	821768
LOC110927845	AT2G23530	816885
LOC110927848	AT3G19090	821444
LOC110927850	AT3G09510	820108
LOC110927851	AT2G13770	815861
LOC110927856	AT3G63470	825522
LOC110927857	AT1G28420	839740
LOC110927866	AT5G19040	832023
LOC110927876	AT1G78520	844188
LOC110927881	AT1G56423	6240792
LOC110927884	AT3G19660	28719291
LOC110927886	AT4G39950	830154
LOC110927909	AT4G30780	829201
LOC110927915	AT3G22060	821768
LOC110927916	AT3G22060	821768
LOC110927917	AT2G28680	817417
LOC110927918	AT2G28680	817417
LOC110927932	AT2G34440	818007
LOC110927934	AT4G30380	829161
LOC110927935	AT4G30380	829161
LOC110927937	AT4G30380	829161
LOC110927941	AT4G30380	829161
LOC110927946	AT4G00900	827984
LOC110927948	AT3G43660	823468
LOC110927949	AT3G43660	823468
LOC110927954	AT2G18160	816329
LOC110927960	AT5G63030	836423
LOC110927963	AT5G48170	834869
LOC110927973	AT4G33985	829545
LOC110927974	AT4G33985	829545
LOC110927987	AT3G52250	824390
LOC110927994	AT3G20395	5008015
LOC110927997	AT5G42570	834264
LOC110928001	AT2G04570	814999
LOC110928018	AT1G60500	842345
LOC110928019	AT3G01570	821106
LOC110928024	AT3G24480	822038
LOC110928033	AT3G12955	820481
LOC110928035	AT5G64820	836605
LOC110928037	AT4G21860	828274
LOC110928044	AT1G12910	837849
LOC110928060	AT5G07010	830592
LOC110928061	AT4G33000	829437
LOC110928067	AT5G23810	832446
LOC110928073	AT4G04650	825798
LOC110928076	AT1G14560	838018
LOC110928088	AT1G09070	837428
LOC110928089	AT5G50630	835132
LOC110928090	AT5G24860	832555
LOC110928093	AT1G17130	838283
LOC110928101	AT5G23710	832436
LOC110928104	AT5G48050	834857
LOC110928118	AT5G25610	832636
LOC110928125	AT3G51550	824318
LOC110928138	AT1G01050	839579
LOC110928139	AT4G10490	826641
LOC110928150	AT4G23950	828495
LOC110928153	AT4G10850	826682
LOC110928160	AT2G35290	818096
LOC110928161	AT3G16720	820924
LOC110928163	AT1G12740	837830
LOC110928178	AT3G26040	822201
LOC110928179	AT1G55265	841971
LOC110928180	AT1G55265	841971
LOC110928189	AT5G13490	831193
LOC110928192	AT4G25980	828704
LOC110928198	AT4G14690	827119
LOC110928212	AT2G36450	818219
LOC110928215	AT1G69230	843254
LOC110928223	AT5G63030	836423
LOC110928236	AT4G00905	827986
LOC110928241	AT4G22350	828330
LOC110928242	AT4G22350	828330
LOC110928243	AT3G24255	822013
LOC110928245	AT4G23420	828441
LOC110928260	AT1G12450	837802
LOC110928261	AT1G04110	839287
LOC110928262	AT1G04110	839287
LOC110928263	AT5G17210	831585
LOC110928264	AT4G12300	826839
LOC110928271	AT1G62710	842569
LOC110928274	AT1G62770	842576
LOC110928277	AT3G60670	825238
LOC110928292	AT5G45890	834629
LOC110928295	AT4G11310	826733
LOC110928300	AT1G47820	841198
LOC110928302	AT5G16880	831551
LOC110928311	AT4G32800	829416
LOC110928312	AT5G25810	832650
LOC110928327	AT3G26618	822273
LOC110928328	AT1G24020	839014
LOC110928340	AT1G62670	842564
LOC110928342	AT5G27820	832844
LOC110928347	AT3G44220	823546
LOC110928352	AT3G22470	821818
LOC110928357	AT1G77980	844133
LOC110928360	AT3G21780	821732
LOC110928362	AT5G43540	834374
LOC110928375	AT1G69850	843321
LOC110928378	AT5G24510	832522
LOC110928386	AT4G38180	829974
LOC110928391	AT4G00210	828114
LOC110928397	AT3G18670	821398
LOC110928426	AT4G29420	829063
LOC110928428	AT1G09070	837428
LOC110928429	AT4G29420	829063
LOC110928430	AT2G16440	816142
LOC110928432	AT4G33150	829452
LOC110928433	AT5G20840	832207
LOC110928434	AT1G19250	838508
LOC110928435	AT2G40700	818665
LOC110928437	AT1G19220	838505
LOC110928438	AT2G05920	815145
LOC110928439	AT2G06520	815210
LOC110928441	AT2G06255	815182
LOC110928442	AT2G06010	815155
LOC110928444	AT2G34790	818044
LOC110928445	AT2G34790	818044
LOC110928446	AT4G29790	829101
LOC110928447	AT5G64680	836589
LOC110928449	AT2G33760	817942
LOC110928450	AT5G12010	831074
LOC110928451	AT5G57030	835806
LOC110928453	AT2G19450	816464
LOC110928457	AT1G70600	843397
